false_gods,true_gods,random_gods,expected_questions,status,independent_replications,notes,version,reproduce_command
1,20,2,12.558065,upper_bound,0,,0.16.15,./hardest -f 1 -t 20 -r 2 -b 0 -i 0 -l 1.01 -s 1774517028 -i 0
2,19,2,15.868229,upper_bound,0,,0.16.15,./hardest -f 2 -t 19 -r 2 -b 0 -i 0 -l 1.01 -s 1774517028 -i 0
3,18,2,18.544168,upper_bound,0,,0.16.15,./hardest -f 3 -t 18 -r 2 -b 0 -i 0 -l 1.01 -s 1774517306 -i 0
4,17,2,20.717546,upper_bound,0,,0.16.15,./hardest -f 4 -t 17 -r 2 -b 0 -i 0 -l 1.01 -s 1774517035 -i 0
5,16,2,22.473479,upper_bound,0,,0.16.15,./hardest -f 5 -t 16 -r 2 -b 0 -i 0 -l 1.01 -s 1774517058 -i 0
6,15,2,23.880592,upper_bound,0,,0.16.13,./hardest -f 6 -t 15 -r 2 -b 0 -i 0 -l 1.01 -s 1774440588 -i 0
7,14,2,24.962111,upper_bound,0,,0.16.13,./hardest -f 7 -t 14 -r 2 -b 0 -i 0 -l 1.01 -s 1774440743 -i 0
8,13,2,999.9,upper_bound,0,placeholder,,
9,12,2,999.9,upper_bound,0,placeholder,,
10,11,2,999.9,upper_bound,0,placeholder,,
0,20,3,11.009881,upper_bound,0,,0.16.13,./hardest -f 0 -t 20 -r 3 -b 0 -i 0 -l 1.01 -s 1774446760 -i 0
1,19,3,15.344255,upper_bound,0,,0.16.13,./hardest -f 1 -t 19 -r 3 -b 0 -i 0 -l 1.01 -s 1774446799 -i 0
2,18,3,18.631023,upper_bound,0,,0.16.13,./hardest -f 2 -t 18 -r 3 -b 0 -i 0 -l 1.01 -s 1774446825 -i 0
3,17,3,21.178699,upper_bound,0,,0.16.13,./hardest -f 3 -t 17 -r 3 -b 0 -i 0 -l 1.01 -s 1774446839 -i 0
4,16,3,999.9,upper_bound,0,placeholder,,
5,15,3,999.9,upper_bound,0,placeholder,,
6,14,3,999.9,upper_bound,0,placeholder,,
7,13,3,999.9,upper_bound,0,placeholder,,
8,12,3,999.9,upper_bound,0,placeholder,,
9,11,3,999.9,upper_bound,0,placeholder,,
10,10,3,999.9,upper_bound,0,placeholder,,
0,19,4,13.457482,upper_bound,0,,0.16.15,./hardest -f 0 -t 19 -r 4 -b 0 -i 0 -l 1.01 -s 1774460243 -i 0
1,18,4,17.750856,upper_bound,0,,0.16.15,./hardest -f 1 -t 18 -r 4 -b 0 -i 0 -l 1.01 -s 1774460280 -i 0
2,17,4,20.923062,upper_bound,0,,0.16.15,./hardest -f 2 -t 17 -r 4 -b 0 -i 0 -l 1.01 -s 1774521497 -i 0
3,16,4,999.9,upper_bound,0,placeholder,,
4,15,4,999.9,upper_bound,0,placeholder,,
5,14,4,999.9,upper_bound,0,placeholder,,
6,13,4,999.9,upper_bound,0,placeholder,,
7,12,4,999.9,upper_bound,0,placeholder,,
8,11,4,999.9,upper_bound,0,placeholder,,
9,10,4,999.9,upper_bound,0,placeholder,,
0,18,5,15.563353,upper_bound,0,,0.16.15,./hardest -f 0 -t 18 -r 5 -b 0 -i 0 -l 1.01 -s 1774460304 -i 0
1,17,5,19.810428,upper_bound,0,,0.16.15,./hardest -f 1 -t 17 -r 5 -b 0 -i 0 -l 1.01 -s 1774460330 -i 0
2,16,5,999.9,upper_bound,0,placeholder,,
3,15,5,999.9,upper_bound,0,placeholder,,
4,14,5,999.9,upper_bound,0,placeholder,,
5,13,5,999.9,upper_bound,0,placeholder,,
6,12,5,999.9,upper_bound,0,placeholder,,
7,11,5,999.9,upper_bound,0,placeholder,,
8,10,5,999.9,upper_bound,0,placeholder,,
9,9,5,999.9,upper_bound,0,placeholder,,
0,17,6,17.368482,upper_bound,0,,0.16.15,./hardest -b 0 -i 0 -f 0 -t 17 -r 6 -l 1.01 -s 1774460833 -i 0
1,16,6,21.513230,upper_bound,0,,0.16.15,./hardest -b 0 -i 0 -f 1 -t 16 -r 6 -l 1.01 -s 1774460844 -i 0
2,15,6,999.9,upper_bound,0,placeholder,,
3,14,6,999.9,upper_bound,0,placeholder,,
4,13,6,999.9,upper_bound,0,placeholder,,
5,12,6,999.9,upper_bound,0,placeholder,,
6,11,6,999.9,upper_bound,0,placeholder,,
7,10,6,999.9,upper_bound,0,placeholder,,
8,9,6,999.9,upper_bound,0,placeholder,,
0,16,7,19.127615,upper_bound,0,,0.16.15,./hardest -b 0 -i 0 -f 0 -t 16 -r 7 -l 1.01 -s 1774460860 -i 0
1,15,7,23.133659,upper_bound,0,,0.16.15,./hardest -f 1 -t 15 -r 7 -b 0 -i 0 -l 1.01 -s 1774521086 -i 0
2,14,7,999.9,upper_bound,0,placeholder,,
3,13,7,999.9,upper_bound,0,placeholder,,
4,12,7,999.9,upper_bound,0,placeholder,,
5,11,7,999.9,upper_bound,0,placeholder,,
6,10,7,999.9,upper_bound,0,placeholder,,
7,9,7,999.9,upper_bound,0,placeholder,,
8,8,7,999.9,upper_bound,0,placeholder,,
0,15,8,20.868258,upper_bound,0,,0.16.15,./hardest -f 0 -t 15 -r 8 -b 0 -i 0 -l 1.01 -s 1774460912 -i 0
1,14,8,999.9,upper_bound,0,placeholder,,
2,13,8,999.9,upper_bound,0,placeholder,,
3,12,8,999.9,upper_bound,0,placeholder,,
4,11,8,999.9,upper_bound,0,placeholder,,
5,10,8,999.9,upper_bound,0,placeholder,,
6,9,8,999.9,upper_bound,0,placeholder,,
7,8,8,999.9,upper_bound,0,placeholder,,
0,14,9,22.386706,upper_bound,0,,0.16.15,./hardest -f 0 -t 14 -r 9 -b 0 -i 0 -l 1.01 -s 1774461102 -i 0
1,13,9,999.9,upper_bound,0,placeholder,,
2,12,9,999.9,upper_bound,0,placeholder,,
3,11,9,999.9,upper_bound,0,placeholder,,
4,10,9,999.9,upper_bound,0,placeholder,,
5,9,9,999.9,upper_bound,0,placeholder,,
6,8,9,999.9,upper_bound,0,placeholder,,
7,7,9,999.9,upper_bound,0,placeholder,,
0,13,10,24.154113,upper_bound,0,,0.16.15,./hardest -b 0 -i 0 -f 0 -t 13 -r 10 -l 1.01 -s 1774461134 -i 0
1,12,10,999.9,upper_bound,0,placeholder,,
2,11,10,999.9,upper_bound,0,placeholder,,
3,10,10,999.9,upper_bound,0,placeholder,,
4,9,10,999.9,upper_bound,0,placeholder,,
5,8,10,999.9,upper_bound,0,placeholder,,
6,7,10,999.9,upper_bound,0,placeholder,,
0,12,11,26.262880,upper_bound,0,,0.16.15,./hardest -f 0 -t 12 -r 11 -b 0 -i 0 -l 1.01 -s 1774485741 -i 0
1,11,11,999.9,upper_bound,0,placeholder,,
2,10,11,999.9,upper_bound,0,placeholder,,
3,9,11,999.9,upper_bound,0,placeholder,,
4,8,11,999.9,upper_bound,0,placeholder,,
5,7,11,999.9,upper_bound,0,placeholder,,
6,6,11,999.9,upper_bound,0,placeholder,,
0,23,1,4.708333,optimal,0,,0.16.13,./hardest -f 0 -t 23 -r 1 -b 0 -i 0 -l 1.01 -s 1774441509 -i 0
1,22,1,9.186594,optimal,0,,0.16.6,./hardest -f 1 -t 22 -r 1 -b 1 -u 12 -i 1000 -b 9 -l 1.01 -s 1774094827 -i 0
2,21,1,12.692523,optimal,0,,0.16.13,./hardest -f 2 -t 21 -r 1 -b 0 -i 0 -l 1.01 -s 1774441509 -i 0
3,20,1,15.499788,optimal,0,,0.16.13,./hardest -f 3 -t 20 -r 1 -b 0 -i 0 -l 1.01 -s 1774441509 -i 0
4,19,1,17.808164,optimal,0,,0.16.13,./hardest -f 4 -t 19 -r 1 -b 0 -i 0 -l 1.01 -s 1774441509 -i 0
5,18,1,19.743243,optimal,0,,0.16.13,./hardest -f 5 -t 18 -r 1 -b 0 -i 0 -l 1.01 -s 1774441509 -i 0
6,17,1,21.310435,optimal,0,,0.16.13,./hardest -f 6 -t 17 -r 1 -b 0 -i 0 -l 1.01 -s 1774441510 -i 0
7,16,1,22.615946,optimal,0,,0.16.13,./hardest -f 7 -t 16 -r 1 -b 0 -i 0 -l 1.01 -s 1774441512 -i 0
8,15,1,23.615946,optimal,0,,0.16.13,./hardest -f 8 -t 15 -r 1 -b 0 -i 0 -l 1.01 -s 1774441519 -i 0
9,14,1,24.330802,optimal,0,,0.16.13,./hardest -f 9 -t 14 -r 1 -b 0 -i 0 -l 1.01 -s 1774441531 -i 0
10,13,1,24.819621,optimal,0,,0.16.13,./hardest -f 10 -t 13 -r 1 -b 0 -i 0 -l 1.01 -s 1774441554 -i 0
11,12,1,25.007628,optimal,0,,0.16.13,./hardest -f 11 -t 12 -r 1 -b 0 -i 0 -l 1.01 -s 1774441588 -i 0
0,22,2,8.239130,likely,100,,0.16.21,./hardest -f 0 -t 22 -r 2 -b 8 -i 99 -a 1.01 -e 1.004 -S 7 -l 1.01 -s 1774679160 -i 0 -u 8.2391299999999994 -M 1
1,21,2,12.746706,upper_bound,0,,0.16.13,./hardest -f 1 -t 21 -r 2 -b 0 -i 0 -l 1.01 -s 1774441632 -i 0
2,20,2,16.091497,upper_bound,0,,0.16.15,./hardest -f 2 -t 20 -r 2 -b 0 -i 0 -l 1.01 -s 1774517011 -i 0
3,19,2,18.863928,upper_bound,0,,0.16.13,./hardest -f 3 -t 19 -r 2 -b 0 -i 0 -l 1.01 -s 1774441633 -i 0
4,18,2,21.077626,upper_bound,0,,0.16.13,./hardest -f 4 -t 18 -r 2 -b 0 -i 0 -l 1.01 -s 1774441638 -i 0
5,17,2,22.943533,upper_bound,0,,0.16.15,./hardest -f 5 -t 17 -r 2 -b 0 -i 0 -l 1.01 -s 1774517046 -i 0
6,16,2,24.468348,upper_bound,0,,0.16.13,./hardest -f 6 -t 16 -r 2 -b 0 -i 0 -l 1.01 -s 1774441744 -i 0
7,15,2,999.9,upper_bound,0,placeholder,,
8,14,2,999.9,upper_bound,0,placeholder,,
9,13,2,999.9,upper_bound,0,placeholder,,
10,12,2,999.9,upper_bound,0,placeholder,,
11,11,2,999.9,upper_bound,0,placeholder,,
0,21,3,11.179101,upper_bound,0,,0.16.13,./hardest -f 0 -t 21 -r 3 -b 0 -i 0 -l 1.01 -s 1774442537 -i 0
1,20,3,15.638446,upper_bound,0,,0.16.13,./hardest -f 1 -t 20 -r 3 -b 0 -i 0 -l 1.01 -s 1774442537 -i 0
2,19,3,18.940540,upper_bound,0,,0.16.13,./hardest -f 2 -t 19 -r 3 -b 0 -i 0 -l 1.01 -s 1774442538 -i 0
3,18,3,21.622827,upper_bound,0,,0.16.13,./hardest -f 3 -t 18 -r 3 -b 0 -i 0 -l 1.01 -s 1774442548 -i 0
4,17,3,23.790664,upper_bound,0,,0.16.13,./hardest -f 4 -t 17 -r 3 -b 0 -i 0 -l 1.01 -s 1774442616 -i 0
5,16,3,999.9,upper_bound,0,placeholder,,
6,15,3,999.9,upper_bound,0,placeholder,,
7,14,3,999.9,upper_bound,0,placeholder,,
8,13,3,999.9,upper_bound,0,placeholder,,
9,12,3,999.9,upper_bound,0,placeholder,,
10,11,3,999.9,upper_bound,0,placeholder,,
0,20,4,13.736684,upper_bound,0,,0.16.13,./hardest -f 0 -t 20 -r 4 -b 0 -i 0 -l 1.01 -s 1774443935 -i 0
1,19,4,18.036880,upper_bound,0,,0.16.13,./hardest -f 1 -t 19 -r 4 -b 0 -i 0 -l 1.01 -s 1774443935 -i 0
2,18,4,21.278844,upper_bound,0,,0.16.13,./hardest -f 2 -t 18 -r 4 -b 0 -i 0 -l 1.01 -s 1774443944 -i 0
3,17,4,23.911638,upper_bound,0,,0.16.13,./hardest -f 3 -t 17 -r 4 -b 0 -i 0 -l 1.01 -s 1774444030 -i 0
4,16,4,999.9,upper_bound,0,placeholder,,
5,15,4,999.9,upper_bound,0,placeholder,,
6,14,4,999.9,upper_bound,0,placeholder,,
7,13,4,999.9,upper_bound,0,placeholder,,
8,12,4,999.9,upper_bound,0,placeholder,,
9,11,4,999.9,upper_bound,0,placeholder,,
10,10,4,999.9,upper_bound,0,placeholder,,
0,19,5,15.917930,upper_bound,0,,0.16.15,./hardest -b 0 -i 0 -f 0 -t 19 -r 5 -l 1.01 -s 1774464773 -i 0
1,18,5,20.112573,upper_bound,0,,0.16.15,./hardest -b 0 -i 0 -f 1 -t 18 -r 5 -l 1.01 -s 1774464790 -i 0
2,17,5,23.280082,upper_bound,0,,0.16.15,./hardest -f 2 -t 17 -r 5 -b 0 -i 0 -l 1.01 -s 1774520777 -i 0
3,16,5,999.9,upper_bound,0,placeholder,,
4,15,5,999.9,upper_bound,0,placeholder,,
5,14,5,999.9,upper_bound,0,placeholder,,
6,13,5,999.9,upper_bound,0,placeholder,,
7,12,5,999.9,upper_bound,0,placeholder,,
8,11,5,999.9,upper_bound,0,placeholder,,
9,10,5,999.9,upper_bound,0,placeholder,,
0,18,6,17.817525,upper_bound,0,,0.16.15,./hardest -b 0 -i 0 -f 0 -t 18 -r 6 -l 1.01 -s 1774464966 -i 0
1,17,6,22.006154,upper_bound,0,,0.16.15,./hardest -f 1 -t 17 -r 6 -b 0 -i 0 -l 1.01 -s 1774520718 -i 0
2,16,6,999.9,upper_bound,0,placeholder,,
3,15,6,999.9,upper_bound,0,placeholder,,
4,14,6,999.9,upper_bound,0,placeholder,,
5,13,6,999.9,upper_bound,0,placeholder,,
6,12,6,999.9,upper_bound,0,placeholder,,
7,11,6,999.9,upper_bound,0,placeholder,,
8,10,6,999.9,upper_bound,0,placeholder,,
9,9,6,999.9,upper_bound,0,placeholder,,
0,17,7,19.498835,upper_bound,0,,0.16.15,./hardest -b 0 -i 0 -f 0 -t 17 -r 7 -l 1.01 -s 1774465140 -i 0
1,16,7,23.640556,upper_bound,0,,0.16.15,./hardest -f 1 -t 16 -r 7 -b 0 -i 0 -l 1.01 -s 1774520739 -i 0
2,15,7,999.9,upper_bound,0,placeholder,,
3,14,7,999.9,upper_bound,0,placeholder,,
4,13,7,999.9,upper_bound,0,placeholder,,
5,12,7,999.9,upper_bound,0,placeholder,,
6,11,7,999.9,upper_bound,0,placeholder,,
7,10,7,999.9,upper_bound,0,placeholder,,
8,9,7,999.9,upper_bound,0,placeholder,,
0,16,8,21.155422,upper_bound,0,,0.16.15,./hardest -b 0 -i 0 -f 0 -t 16 -r 8 -l 1.01 -s 1774465245 -i 0
1,15,8,999.9,upper_bound,0,placeholder,,
2,14,8,999.9,upper_bound,0,placeholder,,
3,13,8,999.9,upper_bound,0,placeholder,,
4,12,8,999.9,upper_bound,0,placeholder,,
5,11,8,999.9,upper_bound,0,placeholder,,
6,10,8,999.9,upper_bound,0,placeholder,,
7,9,8,999.9,upper_bound,0,placeholder,,
8,8,8,999.9,upper_bound,0,placeholder,,
0,15,9,22.862626,upper_bound,0,,0.16.15,./hardest -f 0 -t 15 -r 9 -b 0 -i 0 -l 1.01 -s 1774486092 -i 0
1,14,9,999.9,upper_bound,0,placeholder,,
2,13,9,999.9,upper_bound,0,placeholder,,
3,12,9,999.9,upper_bound,0,placeholder,,
4,11,9,999.9,upper_bound,0,placeholder,,
5,10,9,999.9,upper_bound,0,placeholder,,
6,9,9,999.9,upper_bound,0,placeholder,,
7,8,9,999.9,upper_bound,0,placeholder,,
0,14,10,24.482255,upper_bound,0,,0.16.15,./hardest -f 0 -t 14 -r 10 -b 0 -i 0 -l 1.01 -s 1774487168 -i 0
1,13,10,999.9,upper_bound,0,placeholder,,
2,12,10,999.9,upper_bound,0,placeholder,,
3,11,10,999.9,upper_bound,0,placeholder,,
4,10,10,999.9,upper_bound,0,placeholder,,
5,9,10,999.9,upper_bound,0,placeholder,,
6,8,10,999.9,upper_bound,0,placeholder,,
7,7,10,999.9,upper_bound,0,placeholder,,
0,13,11,26.454510,upper_bound,0,,0.16.15,./hardest -f 0 -t 13 -r 11 -b 0 -i 0 -l 1.01 -s 1774487611 -i 0
1,12,11,999.9,upper_bound,0,placeholder,,
2,11,11,999.9,upper_bound,0,placeholder,,
3,10,11,999.9,upper_bound,0,placeholder,,
4,9,11,999.9,upper_bound,0,placeholder,,
5,8,11,999.9,upper_bound,0,placeholder,,
6,7,11,999.9,upper_bound,0,placeholder,,
0,24,1,4.760000,optimal,0,,0.16.13,./hardest -f 0 -t 24 -r 1 -b 0 -i 0 -l 1.01 -s 1774444728 -i 0
1,23,1,9.333333,optimal,0,,0.16.6,./hardest -f 1 -t 23 -r 1 -b 1 -u 12 -i 1000 -b 9 -l 1.01 -s 1774094836 -i 0
2,22,1,12.852754,optimal,0,,0.16.13,./hardest -f 2 -t 22 -r 1 -b 0 -i 0 -l 1.01 -s 1774444728 -i 0
3,21,1,15.744822,optimal,0,,0.16.13,./hardest -f 3 -t 21 -r 1 -b 0 -i 0 -l 1.01 -s 1774444728 -i 0
4,20,1,18.066396,optimal,0,,0.16.13,./hardest -f 4 -t 20 -r 1 -b 0 -i 0 -l 1.01 -s 1774444728 -i 0
5,19,1,20.066396,optimal,0,,0.16.13,./hardest -f 5 -t 19 -r 1 -b 0 -i 0 -l 1.01 -s 1774444729 -i 0
6,18,1,21.793513,optimal,0,,0.16.13,./hardest -f 6 -t 18 -r 1 -b 0 -i 0 -l 1.01 -s 1774444730 -i 0
7,17,1,23.101020,optimal,0,,0.16.13,./hardest -f 7 -t 17 -r 1 -b 0 -i 0 -l 1.01 -s 1774444733 -i 0
8,16,1,24.215078,optimal,0,,0.16.13,./hardest -f 8 -t 16 -r 1 -b 0 -i 0 -l 1.01 -s 1774444743 -i 0
9,15,1,25.013481,optimal,0,,0.16.13,./hardest -f 9 -t 15 -r 1 -b 0 -i 0 -l 1.01 -s 1774444763 -i 0
10,14,1,25.671308,optimal,0,,0.16.13,./hardest -f 10 -t 14 -r 1 -b 0 -i 0 -l 1.01 -s 1774444802 -i 0
11,13,1,999.9,upper_bound,0,placeholder,,
12,12,1,999.9,upper_bound,0,placeholder,,
0,23,2,8.383333,likely,100,,0.16.21,./hardest -f 0 -t 23 -r 2 -b 8 -i 99 -a 1.01 -e 1.004 -S 7 -l 1.01 -s 1774679198 -i 0 -u 8.3833330000000004 -M 1
1,22,2,12.904058,upper_bound,0,,0.16.15,./hardest -f 1 -t 22 -r 2 -b 0 -i 0 -l 1.01 -s 1774516925 -i 0
2,21,2,16.377095,upper_bound,0,,0.16.13,./hardest -f 2 -t 21 -r 2 -b 0 -i 0 -l 1.01 -s 1774444995 -i 0
3,20,2,19.161188,upper_bound,0,,0.16.13,./hardest -f 3 -t 20 -r 2 -b 0 -i 0 -l 1.01 -s 1774444996 -i 0
4,19,2,21.514232,upper_bound,0,,0.16.15,./hardest -f 4 -t 19 -r 2 -b 0 -i 0 -l 1.01 -s 1774516934 -i 0
5,18,2,23.433259,upper_bound,0,,0.16.15,./hardest -f 5 -t 18 -r 2 -b 0 -i 0 -l 1.01 -s 1774516977 -i 0
6,17,2,999.9,upper_bound,0,placeholder,,
7,16,2,999.9,upper_bound,0,placeholder,,
8,15,2,999.9,upper_bound,0,placeholder,,
9,14,2,999.9,upper_bound,0,placeholder,,
10,13,2,999.9,upper_bound,0,placeholder,,
11,12,2,999.9,upper_bound,0,placeholder,,
0,22,3,11.377609,upper_bound,0,,0.16.13,./hardest -f 0 -t 22 -r 3 -b 0 -i 200 -l 1.01 -s 588990529405797099 -i 0
1,21,3,15.868300,upper_bound,0,,0.16.13,./hardest -f 1 -t 21 -r 3 -b 0 -i 3 -l 1.01 -s 1774447063 -i 0
2,20,3,19.235703,upper_bound,0,,0.16.13,./hardest -f 2 -t 20 -r 3 -b 0 -i 3 -l 1.01 -s 1774447090 -i 0
3,19,3,21.983134,upper_bound,0,,0.16.13,./hardest -f 3 -t 19 -r 3 -b 0 -i 3 -l 1.01 -s 1774447188 -i 0
4,18,3,999.9,upper_bound,0,placeholder,,
5,17,3,999.9,upper_bound,0,placeholder,,
6,16,3,999.9,upper_bound,0,placeholder,,
7,15,3,999.9,upper_bound,0,placeholder,,
8,14,3,999.9,upper_bound,0,placeholder,,
9,13,3,999.9,upper_bound,0,placeholder,,
10,12,3,999.9,upper_bound,0,placeholder,,
11,11,3,999.9,upper_bound,0,placeholder,,
0,21,4,13.963874,upper_bound,0,,0.16.15,./hardest -f 0 -t 21 -r 4 -b 1 -i 0 -l 1.01 -s 1774490687 -i 0
1,20,4,18.331033,upper_bound,0,,0.16.15,./hardest -f 1 -t 20 -r 4 -b 0 -i 0 -l 1.01 -s 1774490812 -i 0
2,19,4,21.698975,upper_bound,0,,0.16.15,./hardest -f 2 -t 19 -r 4 -b 0 -i 0 -l 1.01 -s 1774520583 -i 0
3,18,4,999.9,upper_bound,0,placeholder,,
4,17,4,999.9,upper_bound,0,placeholder,,
5,16,4,999.9,upper_bound,0,placeholder,,
6,15,4,999.9,upper_bound,0,placeholder,,
7,14,4,999.9,upper_bound,0,placeholder,,
8,13,4,999.9,upper_bound,0,placeholder,,
9,12,4,999.9,upper_bound,0,placeholder,,
10,11,4,999.9,upper_bound,0,placeholder,,
0,20,5,16.132303,upper_bound,0,,0.16.15,./hardest -f 0 -t 20 -r 5 -b 0 -i 0 -l 1.01 -s 1774490907 -i 0
1,19,5,20.498045,upper_bound,0,,0.16.15,./hardest -f 1 -t 19 -r 5 -b 0 -i 0 -l 1.01 -s 1774490923 -i 0
2,18,5,999.9,upper_bound,0,placeholder,,
3,17,5,999.9,upper_bound,0,placeholder,,
4,16,5,999.9,upper_bound,0,placeholder,,
5,15,5,999.9,upper_bound,0,placeholder,,
6,14,5,999.9,upper_bound,0,placeholder,,
7,13,5,999.9,upper_bound,0,placeholder,,
8,12,5,999.9,upper_bound,0,placeholder,,
9,11,5,999.9,upper_bound,0,placeholder,,
10,10,5,999.9,upper_bound,0,placeholder,,
0,19,6,18.099259,upper_bound,0,,0.16.15,./hardest -f 0 -t 19 -r 6 -b 0 -i 0 -l 1.01 -s 1774491219 -i 0
1,18,6,22.347783,upper_bound,0,,0.16.15,./hardest -f 1 -t 18 -r 6 -b 0 -i 0 -l 1.01 -s 1774520193 -i 0
2,17,6,999.9,upper_bound,0,placeholder,,
3,16,6,999.9,upper_bound,0,placeholder,,
4,15,6,999.9,upper_bound,0,placeholder,,
5,14,6,999.9,upper_bound,0,placeholder,,
6,13,6,999.9,upper_bound,0,placeholder,,
7,12,6,999.9,upper_bound,0,placeholder,,
8,11,6,999.9,upper_bound,0,placeholder,,
9,10,6,999.9,upper_bound,0,placeholder,,
0,18,7,19.976407,upper_bound,0,,0.16.15,./hardest -f 0 -t 18 -r 7 -b 0 -i 0 -l 1.01 -s 1774491257 -i 0
1,17,7,999.9,upper_bound,0,placeholder,,
2,16,7,999.9,upper_bound,0,placeholder,,
3,15,7,999.9,upper_bound,0,placeholder,,
4,14,7,999.9,upper_bound,0,placeholder,,
5,13,7,999.9,upper_bound,0,placeholder,,
6,12,7,999.9,upper_bound,0,placeholder,,
7,11,7,999.9,upper_bound,0,placeholder,,
8,10,7,999.9,upper_bound,0,placeholder,,
9,9,7,999.9,upper_bound,0,placeholder,,
0,17,8,21.612474,upper_bound,0,,0.16.15,./hardest -b 0 -i 0 -f 0 -t 17 -r 8 -l 1.01 -s 1774461000 -i 0
1,16,8,999.9,upper_bound,0,placeholder,,
2,15,8,999.9,upper_bound,0,placeholder,,
3,14,8,999.9,upper_bound,0,placeholder,,
4,13,8,999.9,upper_bound,0,placeholder,,
5,12,8,999.9,upper_bound,0,placeholder,,
6,11,8,999.9,upper_bound,0,placeholder,,
7,10,8,999.9,upper_bound,0,placeholder,,
8,9,8,999.9,upper_bound,0,placeholder,,
0,16,9,23.286614,upper_bound,0,,0.16.15,./hardest -f 0 -t 16 -r 9 -b 0 -i 0 -l 1.01 -s 1774491542 -i 0
1,15,9,999.9,upper_bound,0,placeholder,,
2,14,9,999.9,upper_bound,0,placeholder,,
3,13,9,999.9,upper_bound,0,placeholder,,
4,12,9,999.9,upper_bound,0,placeholder,,
5,11,9,999.9,upper_bound,0,placeholder,,
6,10,9,999.9,upper_bound,0,placeholder,,
7,9,9,999.9,upper_bound,0,placeholder,,
8,8,9,999.9,upper_bound,0,placeholder,,
0,15,10,24.901657,upper_bound,0,,0.16.15,./hardest -f 0 -t 15 -r 10 -b 0 -i 0 -l 1.01 -s 1774462315 -i 0
1,14,10,999.9,upper_bound,0,placeholder,,
2,13,10,999.9,upper_bound,0,placeholder,,
3,12,10,999.9,upper_bound,0,placeholder,,
4,11,10,999.9,upper_bound,0,placeholder,,
5,10,10,999.9,upper_bound,0,placeholder,,
6,9,10,999.9,upper_bound,0,placeholder,,
7,8,10,999.9,upper_bound,0,placeholder,,
0,14,11,999.9,upper_bound,0,placeholder,,
1,13,11,999.9,upper_bound,0,placeholder,,
2,12,11,999.9,upper_bound,0,placeholder,,
3,11,11,999.9,upper_bound,0,placeholder,,
4,10,11,999.9,upper_bound,0,placeholder,,
5,9,11,999.9,upper_bound,0,placeholder,,
6,8,11,999.9,upper_bound,0,placeholder,,
7,7,11,999.9,upper_bound,0,placeholder,,
0,13,12,999.9,upper_bound,0,placeholder,,
1,12,12,999.9,upper_bound,0,placeholder,,
2,11,12,999.9,upper_bound,0,placeholder,,
3,10,12,999.9,upper_bound,0,placeholder,,
4,9,12,999.9,upper_bound,0,placeholder,,
5,8,12,999.9,upper_bound,0,placeholder,,
6,7,12,999.9,upper_bound,0,placeholder,,
0,25,1,4.807692,optimal,0,,,
1,24,1,9.463077,optimal,0,,0.16.6,./hardest -f 1 -t 24 -r 1 -b 1 -u 12 -i 1000 -b 9 -l 1.01 -s 1774094842 -i 0
2,23,1,12.988205,optimal,0,,0.16.13,./hardest -f 2 -t 23 -r 1 -b 0 -i 0 -l 1.01 -s 1774445484 -i 0
3,22,1,15.942542,optimal,0,,0.16.13,./hardest -f 3 -t 22 -r 1 -b 0 -i 0 -l 1.01 -s 1774445484 -i 0
4,21,1,18.444396,optimal,0,,0.16.13,./hardest -f 4 -t 21 -r 1 -b 0 -i 0 -l 1.01 -s 1774445484 -i 0
5,20,1,20.520304,optimal,0,,0.16.13,./hardest -f 5 -t 20 -r 1 -b 0 -i 0 -l 1.01 -s 1774445484 -i 0
6,19,1,22.216673,optimal,0,,0.16.13,./hardest -f 6 -t 19 -r 1 -b 0 -i 0 -l 1.01 -s 1774445485 -i 0
7,18,1,23.696091,optimal,0,,0.16.13,./hardest -f 7 -t 18 -r 1 -b 0 -i 0 -l 1.01 -s 1774445489 -i 0
8,17,1,24.845243,optimal,0,,0.16.13,./hardest -f 8 -t 17 -r 1 -b 0 -i 0 -l 1.01 -s 1774445503 -i 0
9,16,1,25.775054,optimal,0,,0.16.13,./hardest -f 9 -t 16 -r 1 -b 0 -i 0 -l 1.01 -s 1774445535 -i 0
10,15,1,999.9,upper_bound,0,placeholder,,
11,14,1,999.9,upper_bound,0,placeholder,,
12,13,1,999.9,upper_bound,0,placeholder,,
0,24,2,8.510769,likely,100,,0.16.21,./hardest -f 0 -t 24 -r 2 -b 8 -i 99 -a 1.01 -e 1.004 -S 7 -l 1.01 -s 1774679205 -i 0 -u 8.5107689999999998 -M 1
1,23,2,13.048910,upper_bound,0,,0.16.13,./hardest -f 1 -t 23 -r 2 -b 0 -i 0 -l 1.01 -s 1774445814 -i 0
2,22,2,16.627358,upper_bound,0,,0.16.15,./hardest -f 2 -t 22 -r 2 -b 0 -i 0 -l 1.01 -s 1774516904 -i 0
3,21,2,19.494811,upper_bound,0,,0.16.15,./hardest -f 3 -t 21 -r 2 -b 0 -i 0 -l 1.01 -s 1774516905 -i 0
4,20,2,21.874544,upper_bound,0,,0.16.13,./hardest -f 4 -t 20 -r 2 -b 0 -i 0 -l 1.01 -s 1774445823 -i 0
5,19,2,23.874592,upper_bound,0,,0.16.13,./hardest -f 5 -t 19 -r 2 -b 0 -i 0 -l 1.01 -s 1774445866 -i 0
